(58, 345, 144, 337, 41258737)
(58, 464, 261, 435, 100092456)
(58, 582, 184, 576, 197332480)
(58, 696, 522, 580, 337348648)
(58, 759, 175, 756, 437440591)
(58, 797, 213, 792, 506456685)
(58, 879, 463, 834, 679346551)
(58, 986, 435, 957, 958780368)
(59, 92, 35, 98, 984067)
(59, 93, 50, 96, 1009736)
(59, 184, 3, 186, 6434883)
(59, 708, 531, 590, 355100291)
(59, 765, 176, 762, 447902504)
(59, 816, 635, 660, 543543875)
(59, 922, 699, 762, 783982827)
(60, 92, 29, 99, 994688)
(60, 95, 23, 102, 1073375)
(60, 132, 8, 136, 2515968)
(60, 134, 102, 116, 2622104)
(60, 162, 114, 144, 4467528)
(60, 184, 22, 186, 6445504)
(60, 200, 155, 165, 8216000)
(60, 255, 190, 215, 16797375)
(60, 267, 11, 268, 19250163)
(60, 291, 99, 288, 24858171)
(60, 320, 216, 284, 32984000)
(60, 480, 270, 450, 110808000)
(60, 669, 477, 576, 299634309)
(60, 720, 540, 600, 373464000)
(60, 776, 614, 618, 467504576)
(60, 795, 354, 771, 502675875)
(60, 816, 316, 800, 543554496)
(60, 852, 618, 726, 618686208)
(60, 912, 576, 828, 758766528)
(60, 966, 504, 918, 901644696)
(61, 600, 304, 573, 216226981)
(61, 732, 549, 610, 392450149)
(62, 66, 24, 80, 525824)
(62, 109, 90, 93, 1533357)
(62, 281, 176, 257, 22426369)
(62, 334, 243, 285, 37498032)
(62, 345, 233, 306, 41301953)
(62, 352, 243, 309, 43852536)
(62, 438, 125, 435, 84266000)
(62, 492, 206, 480, 119333816)
(62, 496, 279, 465, 122262264)
(62, 744, 558, 620, 412069112)
(62, 935, 719, 764, 817638703)
(63, 70, 7, 84, 593047)
(63, 84, 23, 94, 842751)
(63, 89, 24, 98, 955016)
(63, 105, 14, 112, 1407672)
(63, 238, 112, 231, 13731319)
(63, 406, 154, 399, 67173463)
(63, 621, 427, 545, 239733108)
(63, 623, 137, 621, 242054414)
(63, 714, 342, 687, 364244391)
(63, 756, 567, 630, 432331263)
(63, 771, 501, 693, 458564058)
(63, 809, 476, 750, 529725176)
(64, 75, 51, 82, 684019)
(64, 94, 1, 103, 1092728)
(64, 132, 36, 136, 2562112)
(64, 164, 25, 167, 4673088)
(64, 219, 163, 186, 10765603)
(64, 332, 258, 270, 36856512)
(64, 404, 258, 366, 66201408)
(64, 424, 232, 400, 76487168)
(64, 447, 127, 444, 89576767)
(64, 503, 159, 498, 127525671)
(64, 512, 288, 480, 134479872)
(64, 768, 576, 640, 453246976)
(64, 878, 332, 862, 677098296)
(64, 968, 751, 785, 907301376)
(65, 780, 585, 650, 474826625)
(65, 988, 624, 897, 964704897)
(66, 90, 47, 97, 1016496)
(66, 171, 27, 174, 5287707)
(66, 177, 9, 180, 5832729)
(66, 184, 105, 175, 6517000)
(66, 192, 40, 194, 7365384)
(66, 309, 5, 310, 29791125)
(66, 457, 97, 456, 95731489)
(66, 528, 297, 495, 147485448)
(66, 558, 180, 552, 174028608)
(66, 792, 594, 660, 497080584)
(66, 830, 164, 828, 572074496)
(66, 879, 684, 711, 679438935)
(67, 101, 4, 110, 1331064)
(67, 181, 10, 184, 6230504)
(67, 752, 438, 699, 425559771)
(67, 804, 603, 670, 520019227)
(68, 156, 104, 144, 4110848)
(68, 209, 146, 185, 9443761)
(68, 220, 96, 216, 10962432)
(68, 246, 185, 207, 15201368)
(68, 304, 152, 292, 28408896)
(68, 535, 318, 495, 153444807)
(68, 544, 306, 510, 161303616)
(68, 810, 474, 752, 531755432)
(68, 816, 612, 680, 543652928)
(68, 904, 216, 900, 739077696)
(69, 275, 194, 240, 21125384)
(69, 282, 189, 252, 22754277)
(69, 306, 180, 285, 28981125)
(69, 402, 285, 348, 65293317)
(69, 489, 363, 411, 117258678)
(69, 828, 621, 690, 567992061)
(69, 900, 173, 898, 729328509)
(69, 932, 653, 810, 809886077)
(70, 189, 133, 168, 7094269)
(70, 196, 118, 184, 7872536)
(70, 560, 198, 552, 175959000)
(70, 560, 315, 525, 175959000)
(70, 596, 438, 504, 212051736)
(70, 840, 630, 700, 593047000)
(70, 921, 457, 882, 781572961)
(70, 994, 721, 847, 982450784)
(71, 172, 135, 144, 5446359)
(71, 852, 639, 710, 618828119)
(72, 80, 8, 96, 885248)
(72, 120, 16, 128, 2101248)
(72, 162, 51, 165, 4624776)
(72, 178, 115, 165, 6013000)
(72, 213, 109, 206, 10036845)
(72, 240, 186, 198, 14197248)
(72, 272, 128, 264, 20496896)
(72, 294, 189, 267, 25785432)
(72, 306, 228, 258, 29025864)
(72, 318, 41, 319, 32530680)
(72, 344, 186, 326, 41080832)
(72, 345, 268, 281, 41436873)
(72, 464, 176, 456, 100270592)
(72, 477, 261, 450, 108904581)
(72, 495, 258, 471, 121660623)
(72, 556, 376, 492, 172252864)
(72, 576, 324, 540, 191476224)
(72, 612, 484, 488, 229594176)
(72, 619, 115, 618, 237549907)
(72, 678, 165, 675, 312039000)
(72, 705, 230, 697, 350775873)
(72, 864, 648, 720, 645345792)
(72, 909, 453, 870, 751462677)
(72, 994, 690, 868, 982481032)
(73, 144, 1, 150, 3375001)
(73, 223, 94, 220, 11478584)
(73, 270, 177, 244, 20072017)
(73, 470, 337, 404, 104212017)
(73, 876, 657, 730, 672610393)
(73, 938, 628, 833, 825682689)
(74, 348, 272, 282, 42549416)
(74, 394, 291, 333, 61568208)
(74, 592, 333, 555, 207879912)
(74, 612, 378, 560, 229626152)
(74, 888, 666, 740, 700632296)
(75, 165, 10, 170, 4914000)
(75, 262, 19, 264, 18406603)
(75, 400, 270, 355, 64421875)
(75, 501, 192, 492, 126173376)
(75, 900, 675, 750, 729421875)
(76, 86, 24, 102, 1075032)
(76, 96, 40, 108, 1323712)
